,roate,60.13209181463837
blips dunch,roate,1.5760069294066696
dunch roate,blips,1.5760069294066696
glims roate,chynd,1.6340407102641836
glims chynd,roate,1.6340407102641836
chynd roate,blips,1.577739281074058
chynd blips,roate,1.577739281074058
poach tiler,bunds,1.577739281074058
poach bunds,tiler,1.577739281074058
bunds tiler,poach,1.577739281074058
gloms irate,chynd,1.6903421394543092
gloms chynd,petar,1.6730186227804245
chynd petar,boils,1.6097877869207449
boils,carte,5.314421827631009
chynd boils,trape,1.5647466435686443
boils trape,dunch,1.5578172368990906
boils dunch,trape,1.5578172368990906
dunch trape,boils,1.5578172368990906
chynd trape,boils,1.5647466435686443
petar boils,dunch,1.5725422260718926
petar dunch,boils,1.5725422260718926
gloms petar,dunch,1.6184495452576872
gloms dunch,taper,1.6132524902555219
taper,coils,5.3637938501515805
dunch taper,gloms,1.6132524902555219
gloms taper,dunch,1.6132524902555219
irate chynd,golps,1.6262451277609355
golps,irate,6.136422693806843
chynd golps,irate,1.6262451277609355
golps irate,dunch,1.6175833694239932
golps dunch,ramet,1.6123863144218276
dunch ramet,glops,1.5864010394110004
glops,caret,6.32178432221741
dunch glops,ramet,1.5864010394110004
glops ramet,dunch,1.5864010394110004
golps ramet,dunch,1.6123863144218276
boils carte,nymph,1.6981377219575573
boils nymph,trade,1.653096578605457
boils trade,punch,1.5690775227371156
boils punch,trade,1.5690775227371156
punch trade,boils,1.5690775227371156
taper coils,bundh,1.6297098310957123
taper bundh,coils,1.6297098310957123
glops caret,bundh,1.6132524902555219
caret bundh,spoil,1.5820701602425293
caret spoil,bundh,1.5820701602425293
glops bundh,caret,1.6132524902555219
globs caret,windy,1.6842789086184495
windy,reast,8.285404937202252
caret windy,splog,1.6193157210913816
windy splog,caret,1.6193157210913816
globs windy,caret,1.6842789086184495
campo litre,dunsh,1.5907319185794717
campo dunsh,litre,1.5907319185794717
dunsh litre,campo,1.5907319185794717
windy reast,clomp,1.5950627977479428
windy clomp,reast,1.5950627977479428
flubs roate,pinch,1.7197921177999134
gonch mawky flubs,dript,1.1056734517106972
dript,slane,5.284971849285405
flubs dript,canoe,1.6089216110870506
gonch dript,sable,1.4651364226938068
mawky dript,socle,1.722390645300996
socle,riant,4.303594629709831
riant,socle,4.303594629709831
dript sable,gonch,1.4651364226938068
gonch sable,dript,1.4651364226938068
dript canoe,mulsh,1.519705500216544
mulsh,raine,7.004330879168471
canoe mulsh,dript,1.519705500216544
dript mulsh,canoe,1.519705500216544
flubs canoe,dript,1.6089216110870506
dript socle,mangy,1.5067128627111304
dript mangy,close,1.5032481593763534
close,riant,4.339107838891295
dript close,mangy,1.5032481593763534
close mangy,dript,1.5032481593763534
socle mangy,dript,1.5067128627111304
mawky socle,print,1.7171935902988307
mawky print,socle,1.7171935902988307
print socle,bawdy,1.5145084452143784
print bawdy,socle,1.5145084452143784
bawdy socle,print,1.5145084452143784
riant socle,dumpy,1.5794716327414464
riant dumpy,close,1.5604157644001733
dumpy close,brant,1.5569510610653963
brant,socle,5.140320485058467
close brant,gimpy,1.5517540060632309
brant gimpy,close,1.5517540060632309
close gimpy,drant,1.5249025552187094
drant,socle,4.5608488523170205
close drant,gimpy,1.5249025552187094
drant gimpy,socle,1.5223040277176267
drant socle,pigmy,1.5179731485491554
drant pigmy,socle,1.5179731485491554
pigmy socle,drant,1.5179731485491554
gimpy socle,drant,1.5223040277176267
dumpy brant,slice,1.5404937202252058
slice,toran,4.419662191424859
toran,slice,4.419662191424859
brant slice,podgy,1.537895192724123
brant podgy,slice,1.537895192724123
podgy slice,brant,1.537895192724123
dumpy slice,brant,1.5404937202252058
riant close,dumpy,1.5604157644001733
socle dumpy,brant,1.5612819402338676
socle brant,pigmy,1.5517540060632309
brant pigmy,socle,1.5517540060632309
slice toran,dumpy,1.5760069294066696
toran dumpy,slice,1.5760069294066696
dript slane,comby,1.4521437851883932
dript comby,slane,1.4521437851883932
comby slane,dript,1.4521437851883932
mulsh raine,tocky,1.8748375920311824
tocky,raile,6.96102208748376
mulsh tocky,denar,1.8367258553486359
mulsh denar,topic,1.6167171935902989
topic,reals,5.7838891294932875
denar topic,blush,1.6123863144218276
blush,raine,7.178432221741013
denar blush,compt,1.5578172368990906
blush compt,denar,1.5578172368990906
compt denar,sibyl,1.4893893460372456
sibyl,roate,6.0731918579471635
compt sibyl,denar,1.4893893460372456
denar sibyl,compt,1.4893893460372456
topic blush,denar,1.6123863144218276
mulsh topic,denar,1.6167171935902989
tocky denar,blips,1.699870073624946
denar blips,gotch,1.5396275443915115
blips gotch,denar,1.5396275443915115
denar gotch,plims,1.5318319618882634
plims,roate,5.903421394543092
denar plims,gotch,1.5318319618882634
gotch plims,denar,1.5318319618882634
tocky blips,denar,1.699870073624946
raine tocky,slump,1.7968817669987007
slump,irate,7.017323516673885
raine slump,docht,1.5387613685578172
raine docht,slump,1.5387613685578172
docht slump,raine,1.5387613685578172
tocky slump,denar,1.7457773928107405
slump denar,gotch,1.5751407535729753
slump gotch,denar,1.5751407535729753
topic reals,bundh,1.6851450844521438
reals bundh,compt,1.6513642269380684
reals compt,duing,1.5621481160675617
compt duing,seral,1.556084885231702
duing seral,compt,1.556084885231702
reals duing,compt,1.5621481160675617
topic bundh,rales,1.646167171935903
bundh rales,picot,1.6219142485924642
picot,reals,5.613252490255522
bundh picot,rales,1.6219142485924642
picot rales,bundh,1.6219142485924642
topic rales,bundh,1.646167171935903
picot reals,bundh,1.6565612819402338
plims roate,dunch,1.6002598527501082
plims dunch,roate,1.6002598527501082
sibyl roate,dunch,1.6877436119532265
sibyl dunch,trape,1.5751407535729753
sibyl trape,dunch,1.5751407535729753
tocky raile,dunsh,1.7249891728020788
tocky dunsh,parle,1.7232568211346904
dunsh parle,bigot,1.5725422260718926
parle bigot,dunsh,1.5725422260718926
tocky parle,dings,1.6548289302728454
tocky dings,parle,1.6548289302728454
slump irate,chynd,1.6600259852750108
slump chynd,roate,1.6453009961022087
slump roate,chynd,1.6453009961022087
blush raine,compt,1.588133391078389
raine compt,bluds,1.5145084452143784
compt bluds,raine,1.5145084452143784
bluds raine,compt,1.5145084452143784
gonch flubs dript,mawky,1.1056734517106972
flubs dript mawky,conge,1.0840190558683414
conge,slart,5.317886530965786
dript conge,shalm,1.4893893460372456
shalm,trine,5.696405370290169
flubs conge,tapir,1.7085318319618883
tapir,socle,4.922910350801213
mawky conge,tirls,1.867042009527934
conge shalm,dript,1.4893893460372456
dript shalm,bonce,1.4677349501948895
bonce,slart,5.384582070160243
dript bonce,shalm,1.4677349501948895
bonce shalm,dript,1.4677349501948895
conge tapir,shlub,1.6132524902555219
shlub,raine,7.432221741013426
conge shlub,tapir,1.6132524902555219
shlub tapir,conge,1.6132524902555219
flubs tapir,dench,1.6955391944564746
dench,solar,6.289735816370723
flubs dench,tapir,1.6955391944564746
dench tapir,gloms,1.519705500216544
dench gloms,tapir,1.519705500216544
gloms tapir,dench,1.519705500216544
conge tirls,dampy,1.5508878302295366
conge dampy,tirls,1.5508878302295366
dampy tirls,bonce,1.5387613685578172
dampy bonce,tirls,1.5387613685578172
bonce tirls,dampy,1.5387613685578172
mawky tirls,coden,1.8194023386747509
mawky coden,tirls,1.8194023386747509
coden tirls,whaup,1.6842789086184495
coden whaup,tirls,1.6842789086184495
tirls whaup,coned,1.6669553919445648
tirls coned,whaup,1.6669553919445648
coned whaup,tirls,1.6669553919445648
tapir socle,bundh,1.5552187093980079
socle bundh,tapir,1.5552187093980079
bundh tapir,close,1.5517540060632309
bundh close,tapir,1.5517540060632309
close tapir,bundh,1.5517540060632309
conge slart,dumpy,1.5967951494153314
conge dumpy,slart,1.5967951494153314
dumpy slart,bonce,1.5621481160675617
dumpy bonce,slart,1.5621481160675617
bonce slart,dumpy,1.5621481160675617
shalm trine,podgy,1.6063230835859679
shalm podgy,trine,1.6063230835859679
dench solar,tumpy,1.6444348202685146
dench tumpy,solar,1.6444348202685146
solar tumpy,dench,1.6444348202685146
shlub raine,compt,1.5915980944131658
shlub compt,denar,1.5621481160675617
shlub denar,compt,1.5621481160675617
dript mawky conge,blush,1.076223473365093
conge blush,tapir,1.6271113035946296
dript blush,canoe,1.5292334343871805
mawky blush,trine,1.9640537029016891
blush canoe,dript,1.5292334343871805
blush tapir,coden,1.5985275010827198
blush coden,tramp,1.5768731052403637
tramp,silen,5.863577306193157
silen,taroc,4.877869207449113
taroc,sidle,4.659592897358164
sidle,taroc,4.659592897358164
blush tramp,coned,1.563014291901256
blush coned,tramp,1.563014291901256
coned tramp,glibs,1.509311390212213
glibs,roate,6.448245993936769
coned glibs,tramp,1.509311390212213
glibs tramp,coned,1.509311390212213
coden tramp,sibyl,1.516240796881767
coden sibyl,tramp,1.516240796881767
sibyl tramp,coden,1.516240796881767
tapir coden,mulsh,1.5976613252490255
coden mulsh,tragi,1.5898657427457774
tragi,socle,5.332611520138588
coden tragi,sylph,1.5361628410567345
sylph,raine,7.361195322650498
coden sylph,tragi,1.5361628410567345
sylph tragi,coned,1.5352966652230402
sylph coned,tragi,1.5352966652230402
coned tragi,slump,1.5283672585534864
coned slump,tragi,1.5283672585534864
slump tragi,coned,1.5283672585534864
mulsh tragi,coned,1.585534863577306
mulsh coned,tragi,1.585534863577306
tapir mulsh,coned,1.5898657427457774
tapir coned,mulsh,1.5898657427457774
blush trine,dampy,1.6141186660892162
blush dampy,trine,1.6141186660892162
dampy trine,blocs,1.5318319618882634
dampy blocs,trine,1.5318319618882634
blocs trine,dampy,1.5318319618882634
sidle taroc,nymph,1.5820701602425293
sidle nymph,taroc,1.5820701602425293
nymph taroc,slide,1.577739281074058
slide,taroc,4.663923776526635
nymph slide,taroc,1.577739281074058
slide taroc,nymph,1.577739281074058
silen taroc,dumpy,1.6808142052836725
silen dumpy,bract,1.5309657860545691
bract,silen,5.195755738414898
dumpy bract,silen,1.5309657860545691
bract silen,podgy,1.5223040277176267
bract podgy,silen,1.5223040277176267
podgy silen,chart,1.5205716760502381
chart,silen,5.666089216110871
podgy chart,silen,1.5205716760502381
chart silen,podgy,1.5205716760502381
taroc dumpy,silen,1.6808142052836725
tragi socle,bundh,1.6851450844521438
tragi bundh,poles,1.6738847986141188
poles,riant,4.9038544824599395
bundh poles,triac,1.595928973581637
triac,soled,4.959289735816371
soled,riant,4.540926808142053
bundh triac,poles,1.595928973581637
poles triac,bundh,1.595928973581637
tragi poles,chynd,1.5794716327414464
poles chynd,tragi,1.5794716327414464
chynd tragi,slope,1.5760069294066696
slope,riant,4.795582503248159
chynd slope,amrit,1.563014291901256
amrit,close,5.511043741879601
chynd amrit,slope,1.563014291901256
amrit slope,chynd,1.563014291901256
tragi slope,chynd,1.5760069294066696
soled riant,chump,1.5041143352100477
riant chump,soled,1.5041143352100477
chump soled,riant,1.5041143352100477
slope riant,duchy,1.64963187527068
riant duchy,slope,1.64963187527068
duchy slope,brant,1.6080554352533565
duchy brant,spiel,1.5794716327414464
spiel,orant,5.1437851883932435
orant,slice,4.570376786487657
brant spiel,duchy,1.5794716327414464
duchy spiel,brant,1.5794716327414464
slope brant,mucid,1.5534863577306193
brant mucid,shlep,1.5465569510610655
shlep,train,5.829796448679081
train,socle,4.37895192724123
brant shlep,domic,1.4703334776959722
brant domic,shlep,1.4703334776959722
domic shlep,grant,1.4660025985275011
grant,solei,5.110870506712863
solei,drant,4.662191424859246
domic grant,shlep,1.4660025985275011
grant shlep,domic,1.4660025985275011
mucid shlep,brant,1.5465569510610655
slope mucid,brant,1.5534863577306193
train socle,dumpy,1.6288436552620182
train dumpy,close,1.6045907319185795
train close,dumpy,1.6045907319185795
orant slice,dumpy,1.6089216110870506
orant dumpy,slice,1.6089216110870506
solei drant,chump,1.5370290168904288
drant chump,segol,1.5352966652230402
segol,train,5.259852750108272
chump segol,drant,1.5352966652230402
drant segol,chimp,1.4789952360329146
drant chimp,goles,1.4504114335210048
goles,train,5.172368990905154
chimp goles,drant,1.4504114335210048
drant goles,chimp,1.4504114335210048
segol chimp,drant,1.4789952360329146
solei chump,drant,1.5370290168904288
poles riant,duchy,1.6600259852750108
poles duchy,brant,1.6444348202685146
poles brant,mucid,1.5690775227371156
poles mucid,brant,1.5690775227371156
triac soled,nymph,1.5820701602425293
soled nymph,triac,1.5820701602425293
nymph triac,soled,1.5820701602425293
grant solei,chump,1.6037245560848852
grant chump,soled,1.5153746210480727
grant soled,chimp,1.4313555651797314
grant chimp,soled,1.4313555651797314
chimp soled,grant,1.4313555651797314
spiel orant,duchy,1.6842789086184495
orant duchy,slipe,1.6825465569510611
slipe,toran,4.92031182330013
duchy slipe,brant,1.588133391078389
slipe brant,comfy,1.5612819402338676
brant comfy,slipe,1.5612819402338676
comfy slipe,drant,1.5283672585534864
comfy drant,slipe,1.5283672585534864
drant slipe,comby,1.4521437851883932
drant comby,slipe,1.4521437851883932
comby slipe,drant,1.4521437851883932
orant slipe,duchy,1.6825465569510611
slipe toran,duchy,1.631442182763101
toran duchy,slipe,1.631442182763101
goles train,chump,1.6331745344304893
goles chump,drant,1.5456907752273712
train chump,soled,1.5508878302295366
train soled,chump,1.5508878302295366
segol train,chump,1.6790818536162841
amrit close,bundh,1.6669553919445648
amrit bundh,socle,1.6634906886097878
amrit socle,bundh,1.6634906886097878
shlep train,comby,1.6184495452576872
shlep comby,riant,1.5725422260718926
comby riant,speld,1.5335643135556518
speld,orant,5.930272845387614
comby speld,riant,1.5335643135556518
riant speld,comby,1.5335643135556518
shlep riant,comby,1.5725422260718926
train comby,shlep,1.6184495452576872
tramp silen,dough,1.566478995236033
silen dough,tramp,1.566478995236033
dough tramp,silen,1.566478995236033
speld orant,chimb,1.6253789519272412
orant chimb,slued,1.5898657427457774
slued,train,5.178432221741013
chimb slued,toran,1.5491554785621482
chimb toran,slued,1.5491554785621482
slued toran,chimp,1.5387613685578172
slued chimp,grant,1.5361628410567345
slued grant,chimp,1.5361628410567345
toran chimp,gelds,1.5387613685578172
gelds,orant,6.430922477262884
chimp gelds,toran,1.5387613685578172
gelds toran,chimp,1.5387613685578172
orant slued,chimp,1.5604157644001733
orant chimp,gelds,1.5569510610653963
orant gelds,chimp,1.5569510610653963
speld chimb,gator,1.6097877869207449
gator,slice,5.02858380251191
chimb gator,speld,1.6097877869207449
gator speld,finch,1.5612819402338676
finch,roate,7.8653096578605455
gator finch,speld,1.5612819402338676
finch speld,gator,1.5612819402338676
gator slice,bundh,1.624512776093547
gator bundh,slice,1.624512776093547
bundh slice,morat,1.5838025119099177
morat,slice,4.950627977479428
bundh morat,slice,1.5838025119099177
morat slice,bundh,1.5838025119099177
slued train,chomp,1.5491554785621482
slued chomp,riant,1.5067128627111304
chomp riant,gelds,1.501515807708965
chomp gelds,riant,1.501515807708965
gelds riant,chomp,1.501515807708965
slued riant,chomp,1.5067128627111304
train chomp,gelds,1.5482893027284539
train gelds,chomp,1.5482893027284539
glibs roate,dunch,1.6652230402771762
glibs dunch,petar,1.6409701169337376
glibs petar,dunch,1.6409701169337376
sylph raine,doubt,1.6132524902555219
raine doubt,sylph,1.6132524902555219
doubt sylph,rance,1.5716760502381983
doubt rance,plims,1.5145084452143784
doubt plims,rance,1.5145084452143784
plims rance,doubt,1.5145084452143784
sylph rance,doubt,1.5716760502381983
finch roate,bluds,1.7128627111303594
finch bluds,trape,1.7093980077955826
bluds trape,monic,1.6193157210913816
monic,slate,5.99090515374621
bluds monic,trape,1.6193157210913816
monic trape,bluds,1.6193157210913816
finch trape,bolds,1.5500216543958423
finch bolds,trape,1.5500216543958423
bolds trape,ginch,1.5292334343871805
ginch,artel,7.299696838458207
bolds ginch,trape,1.5292334343871805
ginch trape,bolds,1.5292334343871805
monic slate,updry,1.718925941966219
updry,salet,8.05413598960589
monic updry,salet,1.7085318319618883
monic salet,brugh,1.6946730186227805
brugh,salet,8.336509311390213
monic brugh,salet,1.6946730186227805
brugh salet,poind,1.6522304027717627
brugh poind,salet,1.6522304027717627
updry salet,coign,1.6435686444348203
coign,reast,5.578605456907752
salet coign,rhumb,1.6297098310957123
rhumb,saine,9.222607189259419
saine,truly,5.135123430056302
truly,saine,5.135123430056302
coign rhumb,salet,1.6297098310957123
rhumb salet,poind,1.6106539627544392
rhumb poind,salet,1.6106539627544392
updry coign,salet,1.6435686444348203
slate updry,coign,1.6565612819402338
slate coign,frump,1.653096578605457
frump,salet,9.196621914248592
coign frump,least,1.6418362927674317
coign least,frump,1.6418362927674317
frump least,coign,1.6418362927674317
slate frump,coign,1.653096578605457
saine truly,chomp,1.714595062797748
saine chomp,blurt,1.6201818969250759
blurt,saine,5.745777392810741
chomp blurt,saned,1.5656128194023387
saned,triol,4.873538328280641
triol,sayne,4.702901689042876
sayne,triol,4.702901689042876
blurt saned,chimp,1.5647466435686443
blurt chimp,saned,1.5647466435686443
chimp saned,blurt,1.5647466435686443
chomp saned,flirt,1.5214378518839324
flirt,canoe,5.844521437851884
chomp flirt,saned,1.5214378518839324
flirt saned,chomp,1.5214378518839324
saine blurt,chomp,1.6201818969250759
truly chomp,saned,1.6409701169337376
truly saned,chimp,1.6193157210913816
truly chimp,saned,1.6193157210913816
sayne triol,bumph,1.7353832828064097
sayne bumph,trild,1.6444348202685146
trild,canoe,5.135123430056302
bumph trild,canes,1.6123863144218276
canes,triol,4.867475097444781
bumph canes,trild,1.6123863144218276
canes trild,bumph,1.6123863144218276
sayne trild,chomp,1.516240796881767
sayne chomp,trild,1.516240796881767
chomp trild,sayne,1.516240796881767
triol bumph,dance,1.6331745344304893
dance,roist,4.86314421827631
bumph dance,tirls,1.5915980944131658
bumph tirls,dance,1.5915980944131658
dance tirls,whomp,1.5907319185794717
dance whomp,tirls,1.5907319185794717
tirls whomp,dance,1.5907319185794717
triol dance,sumph,1.5249025552187094
dance sumph,triol,1.5249025552187094
sumph triol,dance,1.5249025552187094
dance roist,plumb,1.4737981810307492
dance plumb,roist,1.4737981810307492
plumb roist,dance,1.4737981810307492
canes triol,dumpy,1.6764833261152015
canes dumpy,triol,1.6764833261152015
dumpy triol,hanse,1.667821567778259
hanse,triol,4.864010394110005
dumpy hanse,triol,1.667821567778259
hanse triol,pudgy,1.6513642269380684
hanse pudgy,triol,1.6513642269380684
pudgy triol,hanse,1.6513642269380684
saned triol,chump,1.585534863577306
saned chump,triol,1.585534863577306
chump triol,saned,1.585534863577306
trild canoe,sumph,1.5257687310524037
canoe sumph,trild,1.5257687310524037
sumph trild,canoe,1.5257687310524037
coign reast,duply,1.585534863577306
coign duply,reast,1.585534863577306
duply reast,coign,1.585534863577306
flirt canoe,dumps,1.5673451710697273
canoe dumps,thirl,1.5569510610653963
thirl,canoe,5.485058466868774
canoe thirl,dumps,1.5569510610653963
dumps thirl,canoe,1.5569510610653963
flirt dumps,canoe,1.5673451710697273
ginch artel,pudsy,1.6591598094413167
artel pudsy,ching,1.6444348202685146
artel ching,pudsy,1.6444348202685146
ching pudsy,ratel,1.6418362927674317
pudsy ratel,ching,1.6418362927674317
ginch pudsy,ratel,1.6548289302728454
ginch ratel,doups,1.635773061931572
ginch doups,ratel,1.635773061931572
frump salet,ycond,1.6730186227804245
frump ycond,salet,1.6730186227804245
rhumb saine,octyl,1.8176699870073625
octyl,arise,5.743178865309658
arise,clout,5.505846686877436
rhumb octyl,saned,1.7899523603291467
octyl saned,grump,1.7163274144651364
octyl grump,sedan,1.714595062797748
sedan,triol,5.213945430922477
grump sedan,cloth,1.6149848419229103
grump cloth,saned,1.5456907752273712
cloth saned,gripy,1.537895192724123
gripy,salet,6.579904720658294
cloth gripy,saned,1.537895192724123
gripy saned,cloth,1.537895192724123
grump saned,cloth,1.5456907752273712
sedan cloth,gripy,1.5872672152446947
sedan gripy,cloth,1.5872672152446947
octyl sedan,grump,1.714595062797748
rhumb saned,clipt,1.5604157644001733
rhumb clipt,saned,1.5604157644001733
clipt saned,rhomb,1.4599393676916415
rhomb,slate,7.82113469034214
clipt rhomb,saned,1.4599393676916415
rhomb saned,clipt,1.4599393676916415
saine octyl,grump,1.7345171069727154
saine grump,cloth,1.6470333477695973
saine cloth,grump,1.6470333477695973
sedan triol,chump,1.64963187527068
sedan chump,triol,1.64963187527068
arise clout,nymph,1.7960155911650064
arise nymph,clout,1.7960155911650064
octyl arise,bundh,1.7665656128194023
arise bundh,octyl,1.7665656128194023
bundh octyl,prase,1.6912083152880035
prase,doilt,4.912516240796882
bundh prase,lotic,1.6019922044174968
lotic,snare,4.913382416630576
bundh lotic,parse,1.581203984408835
bundh parse,clift,1.5734084019055867
clift,soare,5.477262884365526
bundh clift,parse,1.5734084019055867
clift parse,mound,1.5110437418796017
clift mound,parse,1.5110437418796017
mound parse,clift,1.5110437418796017
lotic parse,bundh,1.581203984408835
prase lotic,bundh,1.6019922044174968
octyl prase,bundh,1.6912083152880035
prase doilt,bunch,1.5292334343871805
prase bunch,doilt,1.5292334343871805
lotic snare,pudgy,1.7197921177999134
lotic pudgy,snare,1.7197921177999134
clift soare,bundh,1.6652230402771762
gripy salet,dunch,1.5985275010827198
gripy dunch,salet,1.5985275010827198
rhomb slate,dingy,1.6851450844521438
rhomb dingy,salet,1.6842789086184495
rhomb salet,cuing,1.6444348202685146
cuing,reast,6.889129493287137
rhomb cuing,salet,1.6444348202685146
cuing salet,rhomb,1.6444348202685146
cuing reast,moldy,1.6704200952793418
moldy,reast,7.012126461671719
cuing moldy,reast,1.6704200952793418
moldy reast,ching,1.595928973581637
moldy ching,reast,1.595928973581637
dript conge blush,mawky,1.076223473365093
conge blush mawky,dript,1.076223473365093
blush mawky dript,conge,1.076223473365093
flubs dript conge,mawky,1.0840190558683414
flubs conge mawky,dript,1.0840190558683414
gonch dript mawky,bulse,1.0788220008661757
bulse,train,5.757037678648766
dript bulse,macon,1.5214378518839324
macon,stire,6.04200952793417
gonch bulse,tapir,1.588999566912083
mawky bulse,print,1.8393243828497186
bulse macon,dript,1.5214378518839324
dript macon,bulse,1.5214378518839324
bulse tapir,gonch,1.588999566912083
gonch tapir,dulse,1.5101775660459074
dulse,orant,5.256388046773495
gonch dulse,tapir,1.5101775660459074
dulse tapir,gonch,1.5101775660459074
bulse print,daych,1.5249025552187094
daych,slier,7.295365959289736
bulse daych,print,1.5249025552187094
daych print,bulse,1.5249025552187094
dulse orant,chimp,1.5786054569077523
dulse chimp,toran,1.5517540060632309
dulse toran,chimp,1.5517540060632309
bulse train,chomp,1.6340407102641836
bulse chomp,drant,1.581203984408835
bulse drant,chimp,1.559549588566479
bulse chimp,drant,1.559549588566479
chomp drant,biles,1.4686011260285838
biles,orant,5.444348202685145
chomp biles,drant,1.4686011260285838
biles drant,chomp,1.4686011260285838
biles orant,chump,1.6331745344304893
biles chump,drant,1.556084885231702
orant chump,siled,1.5422260718925942
siled,orant,4.766132524902555
chump siled,brant,1.5249025552187094
chump brant,siled,1.5249025552187094
brant siled,chomp,1.4469467301862278
brant chomp,siled,1.4469467301862278
chomp siled,grant,1.4400173235166738
chomp grant,siled,1.4400173235166738
grant siled,chomp,1.4400173235166738
orant siled,chump,1.5422260718925942
macon stire,duply,1.6478995236032914
macon duply,stire,1.6478995236032914
duply stire,bacon,1.6331745344304893
bacon,stire,6.101775660459073
duply bacon,stire,1.6331745344304893
bacon stire,duply,1.6331745344304893
daych slier,puton,1.692940666955392
puton,carle,5.922477262884366
daych puton,birle,1.667821567778259
birle,coast,5.0129926375054135
coast,liner,4.482026851450844
liner,coast,4.482026851450844
daych birle,ponts,1.552620181896925
birle ponts,daych,1.552620181896925
daych ponts,birle,1.552620181896925
puton birle,chads,1.5638804677349503
chads,tiler,6.543525335643135
birle chads,poynt,1.5439584235599826
birle poynt,chads,1.5439584235599826
chads poynt,birle,1.5439584235599826
puton chads,birle,1.5638804677349503
slier puton,cadgy,1.6738847986141188
cadgy,torse,7.156777825898658
puton cadgy,slier,1.6738847986141188
cadgy slier,month,1.6141186660892162
month,raile,5.787353832828064
cadgy month,slier,1.6141186660892162
month slier,cadgy,1.6141186660892162
coast liner,dumpy,1.6037245560848852
coast dumpy,liner,1.6037245560848852
dumpy liner,coast,1.6037245560848852
birle coast,dungy,1.6297098310957123
birle dungy,coast,1.6297098310957123
coast dungy,plier,1.5907319185794717
plier,coast,4.89779125162408
coast plier,bundh,1.5456907752273712
coast bundh,piler,1.5318319618882634
piler,coast,4.919445647466436
bundh piler,coast,1.5318319618882634
coast piler,bundh,1.5318319618882634
plier bundh,coast,1.5456907752273712
dungy plier,coast,1.5907319185794717
month raile,pudsy,1.7016024252923343
month pudsy,carle,1.6851450844521438
month carle,guids,1.6149848419229103
carle guids,poynt,1.602858380251191
guids poynt,carle,1.602858380251191
month guids,carle,1.6149848419229103
puton carle,dishy,1.6002598527501082
carle dishy,puton,1.6002598527501082
dishy puton,carle,1.6002598527501082
chads tiler,pongy,1.570809874404504
chads pongy,tiler,1.570809874404504
pongy tiler,chads,1.570809874404504
cadgy torse,blimp,1.6045907319185795
cadgy blimp,torse,1.6045907319185795
dript mawky bulse,gonch,1.0788220008661757
dript bulse gonch,mawky,1.0788220008661757
bulse gonch mawky,dript,1.0788220008661757
gonch riped flubs,mawky,1.1463837158943266
mawky riped flubs,thong,1.1091381550454742
flubs thong,padre,1.736249458640104
padre,toils,5.189692507579038
mawky thong,slier,1.9805110437418796
riped thong,clams,1.4660025985275011
clams,trine,5.408834993503682
riped clams,thong,1.4660025985275011
clams thong,riped,1.4660025985275011
flubs padre,tonic,1.635773061931572
flubs tonic,padre,1.635773061931572
padre tonic,blush,1.5456907752273712
padre blush,tonic,1.5456907752273712
blush tonic,padre,1.5456907752273712
thong padre,sclim,1.5249025552187094
sclim,roate,5.48419229103508
padre sclim,thong,1.5249025552187094
sclim thong,raped,1.5214378518839324
raped,toils,5.556951061065396
sclim raped,thong,1.5214378518839324
raped thong,sclim,1.5214378518839324
mawky slier,docht,1.8964919878735382
mawky docht,slier,1.8964919878735382
docht slier,mangy,1.6063230835859679
docht mangy,slier,1.6063230835859679
mangy slier,docht,1.6063230835859679
padre toils,bunch,1.5344304893893461
padre bunch,toils,1.5344304893893461
bunch toils,padre,1.5344304893893461
clams trine,podgy,1.5690775227371156
clams podgy,trine,1.5690775227371156
sclim roate,bundh,1.660892161108705
sclim bundh,trape,1.62104807275877
sclim trape,bound,1.5829363360762234
sclim bound,prate,1.5794716327414464
bound prate,sclim,1.5794716327414464
prate sclim,bound,1.5794716327414464
trape bound,sclim,1.5829363360762234
raped toils,bunch,1.6002598527501082
raped bunch,glost,1.5396275443915115
bunch glost,raped,1.5396275443915115
glost raped,finch,1.4937202252057167
glost finch,raped,1.4937202252057167
finch raped,glost,1.4937202252057167
mawky flubs thong,riped,1.1091381550454742
flubs thong riped,wacky,1.1039411000433088
wacky,reist,10.189259419662191
flubs wacky,trine,2.0316154179298396
riped wacky,glost,1.736249458640104
thong wacky,slier,1.9224772628843656
riped glost,chank,1.5404937202252058
chank,tiler,8.072325682113469
glost chank,riped,1.5404937202252058
chank riped,smolt,1.537895192724123
smolt,raine,4.770463404071027
chank smolt,riped,1.537895192724123
riped smolt,chang,1.4304893893460373
riped chang,smolt,1.4304893893460373
chang smolt,riped,1.4304893893460373
wacky glost,riped,1.736249458640104
wacky slier,donut,1.8228670420095279
wacky donut,slier,1.8228670420095279
wacky trine,plods,1.7682979644867909
trine plods,gauch,1.6219142485924642
gauch,slier,7.5223040277176265
plods gauch,nitre,1.6011260285838025
nitre,coals,4.7193590298830665
gauch nitre,plods,1.6011260285838025
nitre plods,gauch,1.6011260285838025
trine gauch,plods,1.6219142485924642
wacky plods,trine,1.7682979644867909
nitre coals,bumph,1.6634906886097878
coals bumph,trine,1.62104807275877
bumph trine,scald,1.6011260285838025
trine scald,bumph,1.6011260285838025
nitre bumph,scald,1.653096578605457
nitre scald,bumph,1.653096578605457
